		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 249.984375	M = 128000	N = 8	m = 9	n = 1024000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000110111  253  247  244  247  242  257  263  266  2.489026 0.962241 SUCCESS  25
000111001  252  233  244  251  268  262  242  227  5.752380 0.674946 SUCCESS  26
000111011  261  246  263  253  240  259  233  236  4.057608 0.851889 SUCCESS  27
000111101  263  238  272  230  219  238  259  225 12.437988 0.132706 SUCCESS  28
000111111  245  241  267  277  241  268  245  249  6.437891 0.598305 SUCCESS  29
001000011  272  264  282  239  269  234  275  244 12.848493 0.117170 SUCCESS  30
001000101  252  239  237  254  232  222  243  260  6.475386 0.594139 SUCCESS  31
001000111  256  251  252  249  246  241  247  249  0.615313 0.999708 SUCCESS  32
001001011  256  260  225  258  272  240  250  246  5.896671 0.658805 SUCCESS  33
001001101  270  253  239  265  234  236  213  258 10.918537 0.206358 SUCCESS  34
001001111  276  257  258  262  268  260  265  276  9.357972 0.313003 SUCCESS  35
001010011  252  236  254  238  240  240  242  256  2.725244 0.950400 SUCCESS  36
001010101  245  228  266  220  248  262  243  287 13.367733 0.099808 SUCCESS  37
001010111  261  254  242  249  233  238  249  263  3.329172 0.912036 SUCCESS  38
001011011  285  232  243  259  258  241  256  254  7.765341 0.456722 SUCCESS  39
001011101  277  269  254  236  249  242  221  249  9.139079 0.330700 SUCCESS  40
001011111  219  269  256  249  266  231  228  227 12.359507 0.135870 SUCCESS  41
001100101  238  241  282  257  238  249  256  253  6.158230 0.629513 SUCCESS  42
001100111  214  271  230  268  260  218  259  240 15.576186 0.048864 SUCCESS  43
001101011  259  279  268  221  244  239  253  255  9.427273 0.307543 SUCCESS  44
001101101  244  243  278  245  233  269  249  241  6.727636 0.566283 SUCCESS  45
001101111  268  237  265  255  253  248  260  255  3.650335 0.887214 SUCCESS  46
001110101  265  262  236  234  226  299  269  253 17.250271 0.027606 SUCCESS  47
001110111  241  239  252  257  228  269  258  256  4.964857 0.761326 SUCCESS  48
001111011  274  230  249  264  274  241  250  238  8.169770 0.417065 SUCCESS  49
001111101  264  251  243  245  264  250  266  226  5.375620 0.716778 SUCCESS  50
001111111  221  237  260  235  258  270  257  266  8.705560 0.367740 SUCCESS  51
010000011  262  252  282  239  243  253  267  242  7.055265 0.530682 SUCCESS  52
010000111  286  269  258  239  251  281  256  230 13.414149 0.098372 SUCCESS  53
010001011  255  261  234  276  281  237  245  263  9.944703 0.268929 SUCCESS  54
010001111  254  228  263  238  238  235  258  226  7.530545 0.480615 SUCCESS  55
010010011  284  268  231  249  248  246  252  241  8.057931 0.427832 SUCCESS  56
010010111  245  253  246  227  261  261  245  245  3.601463 0.891174 SUCCESS  57
010011011  261  263  255  253  224  256  227  251  6.477842 0.593866 SUCCESS  58
010011111  267  234  257  253  242  254  279  276  9.110246 0.333081 SUCCESS  59
010100011  248  245  247  248  229  264  274  264  6.005794 0.646583 SUCCESS  60
010100111  232  251  256  231  250  239  262  281  8.059871 0.427644 SUCCESS  61
010101011  248  239  270  236  246  256  254  271  5.091564 0.747746 SUCCESS  62
010101111  251  244  236  266  234  235  262  247  4.643046 0.794957 SUCCESS  63
010110011  246  231  223  254  256  232  228  254  8.190457 0.415091 SUCCESS  64
010110111  247  235  230  242  254  231  261  250  4.941842 0.763774 SUCCESS  65
010111011  249  282  254  227  221  216  253  248 14.805341 0.063043 SUCCESS  66
010111111  229  272  248  265  261  234  233  225 10.111620 0.257279 SUCCESS  67
011000111  259  239  235  265  225  242  248  238  6.154222 0.629961 SUCCESS  68
011001111  236  250  238  249  274  245  256  243  4.247927 0.834090 SUCCESS  69
011010111  265  277  257  239  248  257  262  261  5.974634 0.650073 SUCCESS  70
011011111  254  238  240  243  248  253  251  230  2.985770 0.935247 SUCCESS  71
011101111  247  248  236  243  207  278  291  284 23.703281 0.002569 FAILURE  72
011111111  240  232  259  247  243  261  252  247  2.881301 0.941584 SUCCESS  73
100000000  237  272  222  268  250  239  256  273 10.126360 0.256269 SUCCESS  74
100010000  259  244  264  268  247  257  238  259  3.811046 0.873756 SUCCESS  75
100100000  247  266  244  238  280  274  287  240 14.035531 0.080844 SUCCESS  76
100101000  255  282  242  269  253  253  243  228  8.381422 0.397126 SUCCESS  77
100110000  262  230  242  240  251  250  279  247  6.450303 0.596925 SUCCESS  78
100111000  246  256  238  273  242  238  217  256  8.510327 0.385270 SUCCESS  79
101000000  246  256  243  237  244  260  257  256  2.031329 0.980036 SUCCESS  80
101000100  239  235  267  271  268  250  220  264 10.328703 0.242709 SUCCESS  81
101001000  244  297  248  248  250  236  275  277 15.744137 0.046192 SUCCESS  82
101001100  237  224  265  247  236  249  276  248  8.090384 0.424691 SUCCESS  83
101010000  253  249  265  235  229  258  239  244  4.638521 0.795420 SUCCESS  84
101010100  251  263  248  219  244  275  248  246  7.512703 0.482455 SUCCESS  85
101011000  244  258  252  264  237  239  249  250  2.444291 0.964278 SUCCESS  86
101011100  246  289  243  230  259  252  257  255  8.878683 0.352633 SUCCESS  87
101100000  264  253  271  247  255  259  238  264  4.561851 0.803214 SUCCESS  88
101100100  279  265  256  255  241  238  265  248  6.547273 0.586169 SUCCESS  89
101101000  248  255  245  235  243  218  278  265  9.766667 0.281786 SUCCESS  90
101101100  272  221  280  247  235  263  237  264 12.385624 0.134810 SUCCESS  91
101110000  235  255  255  236  277  272  239  247  7.507273 0.483016 SUCCESS  92
101110100  264  251  244  225  251  248  230  257  5.424364 0.711405 SUCCESS  93
101111000  265  230  222  225  251  247  254  246  8.581438 0.378825 SUCCESS  94
101111100  279  260  245  262  272  278  277  248 12.887022 0.115796 SUCCESS  95
110000000  239  256  239  244  256  224  243  261  4.943394 0.763609 SUCCESS  96
110000010  240  265  244  252  272  239  268  237  6.055184 0.641050 SUCCESS  97
110000100  260  244  252  267  247  250  249  293  9.474335 0.303873 SUCCESS  98
110001000  248  256  228  260  237  243  265  230  6.065269 0.639921 SUCCESS  99
110001010  259  264  270  266  237  253  237  245  5.403289 0.713730 SUCCESS 100
110010000  262  236  249  241  278  267  273  220 12.101051 0.146752 SUCCESS 101
110010010  285  279  235  263  285  201  260  244 25.749471 0.001159 FAILURE 102
110010100  238  262  252  270  246  247  228  232  6.306271 0.612967 SUCCESS 103
110011000  290  253  227  257  238  235  235  259 11.840396 0.158468 SUCCESS 104
110011010  250  236  240  261  259  224  217  245  9.457527 0.305180 SUCCESS 105
110100000  258  235  231  237  237  254  259  261  4.986061 0.759065 SUCCESS 106
110100010  255  247  231  283  275  251  229  281 14.537188 0.068794 SUCCESS 107
110100100  254  269  214  240  240  250  280  258 11.738384 0.163264 SUCCESS 108
110101000  254  246  260  258  236  268  225  252  5.564646 0.695868 SUCCESS 109
110101010  254  274  252  235  242  269  259  230  7.147192 0.520838 SUCCESS 110
110101100  255  251  246  253  231  235  253  244  2.817560 0.945280 SUCCESS 111
110110000  254  250  262  233  250  268  232  268  5.881414 0.660513 SUCCESS 112
110110010  290  252  264  280  250  234  257  230 14.095135 0.079319 SUCCESS 113
110110100  251  261  264  252  236  260  288  244  8.687459 0.369344 SUCCESS 114
110111000  242  257  275  251  256  255  222  242  6.818400 0.556347 SUCCESS 115
110111010  221  250  249  219  260  227  254  257 10.322885 0.243091 SUCCESS 116
110111100  259  245  229  245  254  237  238  262  4.319556 0.827203 SUCCESS 117
111000000  222  256  241  221  275  231  257  246 11.549099 0.172484 SUCCESS 118
111000010  272  236  254  259  232  256  248  274  7.107887 0.525039 SUCCESS 119
111000100  271  265  257  252  220  259  246  264  7.915063 0.441811 SUCCESS 120
111000110  225  246  257  235  250  266  214  241 10.533503 0.229557 SUCCESS 121
111001000  268  245  253  240  249  253  244  230  3.737867 0.879966 SUCCESS 122
111001010  222  250  245  245  254  242  232  258  5.380145 0.716280 SUCCESS 123
111001100  256  262  255  251  256  222  272  240  6.662990 0.573391 SUCCESS 124
111010000  260  240  230  270  236  278  243  244  8.543814 0.382226 SUCCESS 125
111010010  256  250  247  206  235  249  270  248 10.797648 0.213430 SUCCESS 126
111010100  267  261  251  237  211  268  278  249 13.283822 0.102450 SUCCESS 127
111010110  254  229  233  250  238  252  263  258  4.659855 0.793235 SUCCESS 128
111011000  241  275  262  241  272  255  238  241  6.891968 0.548332 SUCCESS 129
111011010  248  266  248  248  239  246  272  248  3.696622 0.883406 SUCCESS 130
111011100  241  250  278  247  249  233  205  236 13.997131 0.081840 SUCCESS 131
111100000  219  234  235  251  282  232  247  249 11.582198 0.170841 SUCCESS 132
111100010  256  269  262  252  239  245  272  254  4.933956 0.764611 SUCCESS 133
111100100  253  248  239  260  273  234  244  229  6.186933 0.626301 SUCCESS 134
111100110  277  226  272  254  284  258  260  265 13.872622 0.085146 SUCCESS 135
111101000  250  241  241  289  234  270  257  244 10.032364 0.262762 SUCCESS 136
111101010  263  283  253  231  229  253  268  243 10.143685 0.255086 SUCCESS 137
111101100  282  237  249  279  265  270  246  252 11.098513 0.196180 SUCCESS 138
111101110  231  242  280  228  238  244  242  261  8.990263 0.343118 SUCCESS 139
111110000  244  213  234  270  240  229  260  239 11.670634 0.166515 SUCCESS 140
111110010  244  238  254  263  286  245  256  232  8.467402 0.389193 SUCCESS 141
111110100  256  237  253  238  250  265  259  238  3.342489 0.911064 SUCCESS 142
111110110  235  241  260  236  253  244  246  247  2.775410 0.947652 SUCCESS 143
111111000  224  216  246  275  248  227  257  245 12.735103 0.121295 SUCCESS 144
111111010  256  247  240  253  235  277  251  221  8.065301 0.427117 SUCCESS 145
111111100  219  221  266  259  252  244  240  250  9.422747 0.307897 SUCCESS 146
111111110  240  232  259  247  243  261  252  247  2.881301 0.941584 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 249.984375	M = 128000	N = 8	m = 9	n = 1024000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  235  251  267  241  233  238  267  254  5.517455 0.701105 SUCCESS   0
000000011  268  240  254  238  243  262  235  247  4.181212 0.840415 SUCCESS   1
000000101  241  271  238  250  232  256  278  252  7.507531 0.482989 SUCCESS   2
000000111  245  243  251  256  246  258  254  247  0.893681 0.998835 SUCCESS   3
000001001  239  231  258  244  249  259  256  255  2.998440 0.934455 SUCCESS   4
000001011  234  255  244  258  243  250  266  241  3.172210 0.923090 SUCCESS   5
000001101  269  254  239  245  254  257  265  255  3.472040 0.901349 SUCCESS   6
000001111  235  256  263  272  256  259  240  269  6.179434 0.627140 SUCCESS   7
000010001  232  230  249  258  251  268  251  268  5.954594 0.652318 SUCCESS   8
000010011  257  257  225  262  238  268  257  254  5.794659 0.670221 SUCCESS   9
000010101  241  291  222  249  214  245  274  249 18.388695 0.018494 SUCCESS  10
000010111  256  255  289  252  236  224  271  232 13.336703 0.100778 SUCCESS  11
000011001  243  263  244  260  272  252  234  269  6.041220 0.642614 SUCCESS  12
000011011  261  258  249  215  253  250  252  260  6.305107 0.613097 SUCCESS  13
000011101  244  263  228  230  220  235  257  224 12.146949 0.144767 SUCCESS  14
000011111  234  239  256  256  254  212  268  223 12.247410 0.140502 SUCCESS  15
000100011  248  253  279  257  241  264  280  260  9.030085 0.339764 SUCCESS  16
000100101  234  241  255  235  251  232  242  243  4.232154 0.835594 SUCCESS  17
000100111  272  246  248  262  252  273  244  242  5.305026 0.724532 SUCCESS  18
000101001  253  237  243  246  245  270  262  263  4.061228 0.851557 SUCCESS  19
000101011  247  263  248  239  212  234  255  229 10.205745 0.250881 SUCCESS  20
000101101  248  237  240  253  227  236  229  238  6.574812 0.583122 SUCCESS  21
000101111  258  240  266  247  251  239  253  243  2.519281 0.960826 SUCCESS  22
000110011  268  258  258  239  242  253  231  243  4.368040 0.822485 SUCCESS  23
000110101  252  259  278  226  243  278  241  247  9.800412 0.279315 SUCCESS  24
000110111  259  248  274  230  270  238  249  280 10.374473 0.239720 SUCCESS  25
000111001  253  273  239  270  266  225  245  261  8.634707 0.374042 SUCCESS  26
000111011  273  249  251  230  252  249  247  219  7.881964 0.445085 SUCCESS  27
000111101  221  247  231  256  234  239  237  285 12.480137 0.131032 SUCCESS  28
000111111  230  246  257  262  236  238  255  247  4.063297 0.851368 SUCCESS  29
001000011  225  253  264  262  234  253  231  264  7.428921 0.491139 SUCCESS  30
001000101  247  231  257  254  244  247  246  239  2.548242 0.959443 SUCCESS  31
001000111  224  245  243  260  239  248  226  259  6.744962 0.564383 SUCCESS  32
001001011  287  243  241  234  282  258  274  232 15.492792 0.050243 SUCCESS  33
001001101  223  241  203  231  253  255  221  269 19.084679 0.014413 SUCCESS  34
001001111  255  254  260  263  259  246  259  237  2.722529 0.950546 SUCCESS  35
001010011  264  267  244  232  257  254  276  275  9.156663 0.329253 SUCCESS  36
001010101  254  257  243  229  246  248  252  254  2.459547 0.963591 SUCCESS  37
001010111  259  247  241  226  218  203  256  229 18.424638 0.018259 SUCCESS  38
001011011  255  242  250  233  230  249  253  246  3.321026 0.912627 SUCCESS  39
001011101  236  257  253  235  258  247  255  239  2.885309 0.941347 SUCCESS  40
001011111  256  256  266  252  253  241  252  236  2.575006 0.958141 SUCCESS  41
001100101  255  288  238  250  265  251  288  260 14.009026 0.081530 SUCCESS  42
001100111  274  261  263  253  241  269  237  243  6.356178 0.607401 SUCCESS  43
001101011  267  254  255  244  249  258  227  245  4.075192 0.850276 SUCCESS  44
001101101  270  252  249  237  243  256  241  245  3.164194 0.923635 SUCCESS  45
001101111  245  230  260  232  249  237  240  267  5.820259 0.667358 SUCCESS  46
001110101  255  246  261  248  268  250  258  219  6.268776 0.617153 SUCCESS  47
001110111  285  250  251  244  254  289  263  231 13.781988 0.087628 SUCCESS  48
001111011  248  245  243  273  258  243  264  302 14.987127 0.059396 SUCCESS  49
001111101  244  246  270  252  261  234  233  256  4.790570 0.779708 SUCCESS  50
001111111  270  257  232  256  253  235  268  247  5.695362 0.681313 SUCCESS  51
010000011  268  237  239  240  254  230  266  239  6.231539 0.621314 SUCCESS  52
010000111  240  250  234  242  236  246  232  246  4.011968 0.856042 SUCCESS  53
010001011  245  220  263  242  241  239  263  236  7.130384 0.522633 SUCCESS  54
010001111  226  254  251  241  233  236  239  275  7.875887 0.445687 SUCCESS  55
010010011  239  229  256  242  266  266  245  262  5.557147 0.696701 SUCCESS  56
010010111  252  251  239  241  288  241  242  247  7.468097 0.487070 SUCCESS  57
010011011  234  259  217  230  202  266  257  258 18.604097 0.017127 SUCCESS  58
010011111  260  251  229  260  262  245  256  224  6.299547 0.613717 SUCCESS  59
010100011  272  245  245  256  271  259  236  237  6.030877 0.643773 SUCCESS  60
010100111  248  254  236  248  264  259  287  267  8.924194 0.348731 SUCCESS  61
010101011  259  254  237  255  259  245  252  228  3.660162 0.886410 SUCCESS  62
010101111  242  265  230  218  267  235  241  239 10.041543 0.262122 SUCCESS  63
010110011  281  224  255  256  267  272  275  235 13.748630 0.088557 SUCCESS  64
010110111  251  246  254  241  251  256  263  253  1.363143 0.994754 SUCCESS  65
010111011  242  259  268  243  244  244  237  234  4.195693 0.839050 SUCCESS  66
010111111  239  262  223  236  275  228  255  257  9.814764 0.278269 SUCCESS  67
011000111  238  242  240  248  256  249  261  237  2.640040 0.954881 SUCCESS  68
011001111  272  251  272  271  239  254  232  263  8.447232 0.391045 SUCCESS  69
011010111  287  257  261  256  259  236  235  260  9.013665 0.341145 SUCCESS  70
011011111  242  248  253  232  246  256  234  271  4.755661 0.783344 SUCCESS  71
011101111  261  250  258  260  240  253  242  229  3.718602 0.881578 SUCCESS  72
011111111  241  252  240  249  269  243  265  268  4.740792 0.784887 SUCCESS  73
100000000  235  251  267  241  233  238  267  254  5.517455 0.701105 SUCCESS  74
100010000  270  258  261  252  227  243  244  271  6.805212 0.557787 SUCCESS  75
100100000  235  241  252  250  239  246  243  244  2.194626 0.974456 SUCCESS  76
100101000  237  254  255  258  234  241  232  216  8.641818 0.373406 SUCCESS  77
100110000  258  266  226  258  242  240  256  278  8.046166 0.428974 SUCCESS  78
100111000  270  234  244  252  258  249  247  256  3.336024 0.911537 SUCCESS  79
101000000  257  247  265  253  256  241  265  270  4.285034 0.830535 SUCCESS  80
101000100  258  230  259  255  238  218  278  234 11.489754 0.175462 SUCCESS  81
101001000  234  260  258  258  216  270  241  258  9.039523 0.338973 SUCCESS  82
101001100  244  264  241  259  259  248  260  284  7.185980 0.516706 SUCCESS  83
101010000  235  253  247  227  243  254  259  251  3.798246 0.874852 SUCCESS  84
101010100  236  266  249  238  235  218  245  265  8.665737 0.371274 SUCCESS  85
101011000  239  266  244  256  251  249  256  230  3.668695 0.885710 SUCCESS  86
101011100  242  229  270  243  233  232  251  251  6.485212 0.593048 SUCCESS  87
101100000  213  247  218  264  270  282  250  245 16.742537 0.032905 SUCCESS  88
101100100  279  249  265  262  240  238  224  259  9.153947 0.329476 SUCCESS  89
101101000  276  252  255  249  231  244  229  250  6.386303 0.604045 SUCCESS  90
101101100  253  265  267  227  235  249  247  239  5.823103 0.667039 SUCCESS  91
101110000  219  238  242  268  251  250  253  255  6.318812 0.611567 SUCCESS  92
101110100  232  242  261  220  240  256  246  241  6.785560 0.559936 SUCCESS  93
101111000  244  259  237  261  269  235  250  231  5.600202 0.691915 SUCCESS  94
101111100  240  257  266  230  251  227  248  256  5.685665 0.682394 SUCCESS  95
110000000  226  252  236  272  229  271  270  252 10.534796 0.229476 SUCCESS  96
110000010  238  222  241  254  266  271  248  233  8.333325 0.401606 SUCCESS  97
110000100  247  253  250  248  264  254  244  266  2.179628 0.975004 SUCCESS  98
110001000  273  269  267  257  239  239  248  269  7.599976 0.473487 SUCCESS  99
110001010  254  217  241  250  260  248  282  262 10.171483 0.253196 SUCCESS 100
110010000  234  258  259  245  257  227  255  245  4.358214 0.823445 SUCCESS 101
110010010  258  251  255  251  252  258  243  243  1.064735 0.997805 SUCCESS 102
110010100  264  273  264  246  260  250  256  251  4.451822 0.814234 SUCCESS 103
110011000  266  240  232  242  267  268  255  246  5.786125 0.671175 SUCCESS 104
110011010  274  235  226  241  261  265  274  243 10.052145 0.261385 SUCCESS 105
110100000  262  241  253  252  249  216  249  251  5.776428 0.672259 SUCCESS 106
110100010  269  255  264  254  240  245  279  234  7.535200 0.480136 SUCCESS 107
110100100  245  254  236  236  258  282  262  228  8.891354 0.351544 SUCCESS 108
110101000  266  234  234  210  253  273  259  238 12.949859 0.113587 SUCCESS 109
110101010  241  263  243  264  248  215  245  239  7.731467 0.460131 SUCCESS 110
110101100  248  262  251  255  251  257  245  236  1.841786 0.985484 SUCCESS 111
110110000  232  254  217  258  236  277  255  267 11.302796 0.185125 SUCCESS 112
110110010  261  247  257  243  265  244  220  251  5.749406 0.675279 SUCCESS 113
110110100  252  255  255  258  248  257  230  248  2.379386 0.967118 SUCCESS 114
110111000  233  234  240  238  242  260  258  266  5.263135 0.729117 SUCCESS 115
110111010  226  248  261  211  231  259  229  263 13.536461 0.094677 SUCCESS 116
110111100  250  253  237  242  246  258  282  251  5.575507 0.694661 SUCCESS 117
111000000  218  223  224  246  241  255  292  258 18.112008 0.020402 SUCCESS 118
111000010  253  218  250  274  233  243  229  270 11.531127 0.173381 SUCCESS 119
111000100  242  246  249  246  248  267  256  246  1.828727 0.985820 SUCCESS 120
111000110  226  251  261  226  280  249  243  235 10.128687 0.256110 SUCCESS 121
111001000  253  241  258  259  234  229  250  254  3.919394 0.864322 SUCCESS 122
111001010  262  261  265  269  254  243  258  232  5.400832 0.714000 SUCCESS 123
111001100  259  258  243  247  258  244  250  229  3.076663 0.929455 SUCCESS 124
111010000  261  247  257  274  252  224  247  248  5.992218 0.648104 SUCCESS 125
111010010  268  252  245  238  236  235  232  229  6.954804 0.541517 SUCCESS 126
111010100  256  234  223  226  249  258  250  248  6.885632 0.549021 SUCCESS 127
111010110  243  283  264  258  256  267  273  226 11.709552 0.164641 SUCCESS 128
111011000  243  245  244  267  238  262  234  276  6.699580 0.569365 SUCCESS 129
111011010  246  243  257  255  261  231  247  258  2.871087 0.942185 SUCCESS 130
111011100  244  260  234  243  243  269  284  258  8.573034 0.379583 SUCCESS 131
111100000  237  240  239  271  249  256  276  263  7.091337 0.526811 SUCCESS 132
111100010  235  250  247  264  256  260  256  252  2.509842 0.961270 SUCCESS 133
111100100  257  242  251  233  256  233  245  236  3.920299 0.864242 SUCCESS 134
111100110  262  241  251  251  250  254  258  235  2.201349 0.974208 SUCCESS 135
111101000  249  274  267  243  243  226  274  264  9.570788 0.296452 SUCCESS 136
111101010  228  257  225  242  260  236  236  238  7.677164 0.465624 SUCCESS 137
111101100  246  233  249  274  240  257  233  316 23.489947 0.002789 FAILURE 138
111101110  238  244  244  262  247  242  258  261  2.556388 0.959050 SUCCESS 139
111110000  276  238  258  264  233  260  270  271  9.566392 0.296787 SUCCESS 140
111110010  252  245  255  251  251  255  236  234  2.202513 0.974165 SUCCESS 141
111110100  267  261  282  247  261  228  273  237 11.368477 0.181682 SUCCESS 142
111110110  231  246  245  268  240  260  225  270  8.070085 0.426654 SUCCESS 143
111111000  258  228  254  242  255  246  257  256  3.119071 0.926664 SUCCESS 144
111111010  242  282  225  225  266  232  289  244 18.515402 0.017678 SUCCESS 145
111111100  269  238  243  252  250  251  257  265  3.449673 0.903060 SUCCESS 146
111111110  241  252  240  249  269  243  265  268  4.740792 0.784887 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 249.984375	M = 128000	N = 8	m = 9	n = 1024000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  239  238  223  260  265  255  237  223  9.268242 0.320175 SUCCESS   0
000000011  252  246  241  267  241  243  226  233  5.723677 0.678152 SUCCESS   1
000000101  237  237  246  275  256  234  251  223  8.273592 0.407212 SUCCESS   2
000000111  255  256  254  296  234  248  239  251 10.658012 0.221840 SUCCESS   3
000001001  238  270  225  256  261  247  273  264  8.527394 0.383717 SUCCESS   4
000001011  233  240  254  267  273  243  241  254  5.664719 0.684730 SUCCESS   5
000001101  236  266  260  264  257  239  239  256  4.449883 0.814426 SUCCESS   6
000001111  260  260  243  272  256  274  267  237  7.468614 0.487016 SUCCESS   7
000010001  241  236  240  261  260  242  258  238  3.596420 0.891579 SUCCESS   8
000010011  231  261  241  231  268  255  270  245  7.025527 0.533881 SUCCESS   9
000010101  230  241  225  285  252  242  239  266 11.482772 0.175816 SUCCESS  10
000010111  253  239  270  250  265  269  247  246  4.725794 0.786441 SUCCESS  11
000011001  237  235  241  255  237  250  223  262  6.372081 0.605629 SUCCESS  12
000011011  262  254  238  263  242  258  249  242  2.756533 0.948695 SUCCESS  13
000011101  280  234  244  263  241  265  244  250  7.048671 0.531391 SUCCESS  14
000011111  255  245  257  243  275  265  265  222  8.307208 0.404051 SUCCESS  15
000100011  258  235  241  249  254  244  258  268  3.356323 0.910050 SUCCESS  16
000100101  272  261  255  231  256  256  254  280  8.196275 0.414536 SUCCESS  17
000100111  233  255  267  240  259  250  241  222  6.818271 0.556361 SUCCESS  18
000101001  266  259  259  254  238  243  261  223  6.111297 0.634766 SUCCESS  19
000101011  225  242  235  273  255  253  228  242  8.372113 0.397990 SUCCESS  20
000101101  253  248  236  297  248  245  256  222 13.517455 0.095243 SUCCESS  21
000101111  254  229  247  260  274  250  258  250  4.992525 0.758375 SUCCESS  22
000110011  251  259  220  249  250  240  263  268  6.520509 0.589134 SUCCESS  23
000110101  256  263  253  257  265  266  249  284  7.877180 0.445559 SUCCESS  24
000110111  292  235  250  261  236  227  222  245 15.072461 0.057752 SUCCESS  25
000111001  248  279  248  239  246  257  246  229  6.171935 0.627979 SUCCESS  26
000111011  278  257  262  265  252  270  239  259  7.490982 0.484700 SUCCESS  27
000111101  255  235  226  266  250  271  249  239  6.804824 0.557830 SUCCESS  28
000111111  258  215  237  250  253  256  258  223  9.492954 0.302430 SUCCESS  29
001000011  263  235  250  239  265  255  243  260  3.782861 0.876164 SUCCESS  30
001000101  267  257  256  243  248  256  268  246  3.327620 0.912149 SUCCESS  31
001000111  252  227  240  269  253  228  253  256  6.335620 0.609693 SUCCESS  32
001001011  243  252  253  232  253  259  248  244  2.132824 0.976667 SUCCESS  33
001001101  248  243  255  246  257  249  253  271  2.460453 0.963550 SUCCESS  34
001001111  243  242  281  239  233  260  260  216 11.746788 0.162864 SUCCESS  35
001010011  246  246  263  244  240  247  248  234  2.503119 0.961585 SUCCESS  36
001010101  251  252  242  264  234  235  269  264  5.392428 0.714927 SUCCESS  37
001010111  200  243  238  260  243  244  224  247 14.728412 0.064646 SUCCESS  38
001011011  255  247  247  258  257  267  247  243  2.083822 0.978334 SUCCESS  39
001011101  239  271  272  223  251  243  248  259  7.903168 0.442986 SUCCESS  40
001011111  257  254  235  284  265  270  238  256  9.320865 0.315955 SUCCESS  41
001100101  216  215  225  230  275  213  252  229 24.164210 0.002151 FAILURE  42
001100111  218  252  242  223  232  213  276  248 17.339741 0.026760 SUCCESS  43
001101011  255  241  241  260  271  254  257  266  4.345931 0.824642 SUCCESS  44
001101101  250  259  247  246  262  258  229  292 10.427612 0.236286 SUCCESS  45
001101111  291  245  241  221  236  244  215  238 17.488040 0.025410 SUCCESS  46
001110101  253  233  263  250  242  281  248  222  9.432186 0.307158 SUCCESS  47
001110111  251  280  247  261  264  273  268  278 11.865220 0.157319 SUCCESS  48
001111011  229  252  237  262  236  274  247  225  8.948372 0.346670 SUCCESS  49
001111101  253  267  253  254  267  263  294  243 11.456137 0.177169 SUCCESS  50
001111111  261  241  249  233  265  244  248  235  4.059806 0.851688 SUCCESS  51
010000011  275  255  270  250  257  258  257  268  6.366651 0.606234 SUCCESS  52
010000111  267  249  251  222  269  264  254  231  8.312897 0.403518 SUCCESS  53
010001011  269  229  230  272  283  249  276  234 15.346820 0.052742 SUCCESS  54
010001111  284  209  220  266  270  224  264  239 22.280800 0.004421 FAILURE  55
010010011  256  259  267  259  205  262  272  243 13.197067 0.105247 SUCCESS  56
010010111  261  267  264  257  233  235  249  244  4.990974 0.758540 SUCCESS  57
010011011  267  270  242  227  237  239  241  267  8.033495 0.430205 SUCCESS  58
010011111  235  251  273  237  249  250  269  227  7.508178 0.482923 SUCCESS  59
010100011  271  235  261  226  269  234  250  256  8.341212 0.400869 SUCCESS  60
010100111  231  246  268  237  215  255  258  260  9.445891 0.306087 SUCCESS  61
010101011  247  262  261  251  245  262  261  268  3.685503 0.884326 SUCCESS  62
010101111  233  259  253  252  262  248  262  263  3.496089 0.899493 SUCCESS  63
010110011  240  263  257  268  263  284  258  256  8.563467 0.380447 SUCCESS  64
010110111  222  250  239  264  230  258  240  227  9.068356 0.336562 SUCCESS  65
010111011  224  264  259  222  249  227  247  243  9.610998 0.293397 SUCCESS  66
010111111  243  265  254  256  266  278  224  237  9.150715 0.329742 SUCCESS  67
011000111  231  265  248  250  222  235  244  257  6.961139 0.540831 SUCCESS  68
011001111  234  261  235  250  237  251  278  271  8.264541 0.408065 SUCCESS  69
011010111  246  225  232  248  260  249  241  243  4.957616 0.762096 SUCCESS  70
011011111  257  248  234  245  226  269  239  245  5.857883 0.663147 SUCCESS  71
